0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9784105131414265,0.9530663329161442,0.9270963704630786,0.9011264080100112,0.8751564455569465,0.8491864831038791,0.8232165206508126,0.797246558197747,0.7712765957446814,0.745306633291615,0.7193366708385476,0.6933667083854811,0.6673967459324146,0.641426783479349,0.6154568210262834,0.5894868585732169,0.5635168961201495,0.5375469336670831,0.5115769712140175,0.48560700876095186,0.4596370463078854,0.433667083854818,0.4076971214017515,0.3817271589486859,0.35575719649561943,0.32978723404255383,0.30381727158948646,0.27784730913642,0.2518773466833544,0.2259073842302879,0.1999374217772214,0.1739674593241558,0.14799749687108843,0.12202753441802283,0.09605757196495635,0.07008760951188986,0.04411764705882426,0.018773466833541974,0.0,0.0,0.0,0.0005006257822275373,0.021276595744681437,0.04724655819774792,0.05294117647058805,0.07296620775969931,0.09856070087609492,0.1245306633291614,0.1505006257822279,0.1764705882352935,0.20244055068836087,0.22841051314142646,0.25438047559449295,0.28035043804755944,0.3063204005006259,0.3322903629536915,0.3582603254067589,0.3842302878598245,0.410200250312891,0.43617021276595835,0.46214017521902306,0.48811013767209044,0.5140801001251551,0.5373591989987476,0.5504380475594486,0.5653942428035048,0.5913642052565704,0.617334167709636,0.6350438047559441,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6369837296620764,0.6282227784730905,0.610638297872339,0.6016896120150195,0.575719649561953,0.5525031289111393,0.5478723404255321,0.5461201501877353,0.5262828535669586,0.5205256570713388,0.4996871088861079,0.4737171464330405,0.44774718397997404,0.42177722152690844,0.39580725907384195,0.36983729662077636,0.34386733416770987,0.3178973717146425,0.2919274092615769,0.2659574468085104,0.23998748435544393,0.21401752190237833,0.18804755944931184,0.16207759699624624,0.13610763454317976,0.11013767209011238,0.08416770963704678,0.06145181476846062,0.05319148936170226,0.05319148936170226,0.05031289111389281,0.036858573216520085,0.0371088861076343,0.0503754693366707,0.05319148936170226,0.05319148936170226,0.05106382978723456,0.03785982478097605,0.013767209011263937,0.0,0.0,0.0,0.005506883604505575,0.027534418022527873,0.04899874843554475,0.057196495619524335,0.07884856070087576,0.10481852315394224,0.13078848560700784,0.15675844806007522,0.1827284105131417,0.2086983729662082,0.23466833541927468,0.2606382978723403,0.28660826032540676,0.31257822277847236,0.33854818523153973,0.36451814768460533,0.3904881101376718,0.4164580725907383,0.4424280350438057,0.4683979974968713,0.494367959949936,0.5162703379224034,0.5252190237797238,0.5456821026282856,0.5716520650813512,0.5976220275344168,0.6235919899874833,0.6362953692115143,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6382978723404253,0.6358573216520655,0.62371714643304,0.6095118898623282,0.5960575719649563,0.5700876095118899,0.5513767209011267,0.5478723404255321,0.5478723404255321,0.5421151439299132,0.5200250312891113,0.4940550688360439,0.4680851063829792,0.4421151439299136,0.4161451814768471,0.3901752190237797,0.36420525657071323,0.33823529411764763,0.31226533166458026,0.28629536921151466,0.2603254067584482,0.23435544430538258,0.2083854818523152,0.1824155193992496,0.15644555694618312,0.13047559449311663,0.10450563204005014,0.08304130162703327,0.07540675844806,0.05744680851063855,0.05319148936170226,0.05319148936170226,0.05319148936170226,0.05319148936170226,0.04956195244055106,0.03385481852315397,0.0401126408010013,0.06414267834793463,0.09011264080100112,0.1160826032540676,0.1420525657071341,0.1680225281601997,0.19399249061326707,0.21996245306633266,0.24593241551939915,0.27190237797246475,0.2978723404255321,0.3238423028785986,0.3498122653316651,0.3757822277847307,0.4017521902377972,0.4277221526908628,0.45369211514392926,0.47966207759699664,0.5056320400500631,0.5316020025031287,0.5575719649561943,0.5835419274092608,0.6095118898623282,0.6354818523153947,0.6614518147684603,0.6874217772215259,0.7133917396745924,0.7393617021276588,0.7653316645807262,0.7913016270337918,0.8172715894868583,0.8432415519399239,0.8692115143929904,0.8951814768460578,0.9211514392991242,0.9471214017521898,0.9730913642052554,0.994993742177722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992490613266574,0.9789737171464328
