0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9780976220275344,0.9540050062578214,0.9286608260325409,0.9033166458072595,0.8779724655819781,0.8526282853566949,0.8272841051314144,0.801939924906133,0.7765957446808498,0.7512515644555693,0.7259073842302879,0.7005632040050065,0.6752190237797242,0.6498748435544428,0.6245306633291614,0.59918648310388,0.5738423028785977,0.5484981226533163,0.5231539424280349,0.4978097622027535,0.47246558197747124,0.44712140175218984,0.42177722152690844,0.39643304130162704,0.37108886107634476,0.34574468085106513,0.32040050062578196,0.29505632040050145,0.26971214017521916,0.24436795994993776,0.21902377972465548,0.19367959949937497,0.16833541927409268,0.1429912390488104,0.11764705882352988,0.09230287859824848,0.0669586983729662,0.0416145181476848,0.017271589486858474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012265331664580437,0.035356695869836585,0.06070087609511976,0.08604505632040027,0.11138923654568167,0.13673341677096307,0.16051314142678397,0.1755319148936172,0.1755319148936172,0.1755319148936172,0.1755319148936172,0.1755319148936172,0.1755319148936172,0.1755319148936172,0.18041301627033857,0.20400500625782225,0.22934918648310365,0.25469336670838505,0.2645181476846057,0.2659574468085104,0.2659574468085104,0.2659574468085104,0.2659574468085104,0.2659574468085104,0.2659574468085104,0.2744680851063821,0.29662077596996195,0.32196495619524423,0.34730913642052563,0.37265331664580703,0.39799749687108754,0.4233416770963707,0.4486858573216521,0.4740300375469326,0.499374217772214,0.5247183979974972,0.5500625782227777,0.5754067584480591,0.6007509386733405,0.6103254067584469,0.6117021276595738,0.6117021276595738,0.6085106382978713,0.5916770963704625,0.5663329161451811,0.5409887359199006,0.5156445556946192,0.490300375469336,0.4649561952440555,0.4396120150187741,0.41426783479349094,0.3889236545682113,0.36357947434292903,0.33823529411764763,0.31289111389236535,0.28754693366708395,0.26220275344180255,0.23685857321652026,0.21151439299123886,0.18617021276595747,0.16082603254067607,0.13548185231539378,0.11013767209011238,0.08479349186483098,0.059449311639549585,0.034105131414268186,0.011264080100125362,0.0,0.008010012515645037,0.030037546933667336,0.04937421777221562,0.05319148936170226,0.057196495619524335,0.07822277847309067,0.10356695869837296,0.12891113892365436,0.15425531914893664,0.15932415519399257,0.1788485607008763,0.20369211514392926,0.22903629536921155,0.25438047559449295,0.27972465581977435,0.2908010012515643,0.3058197747183975,0.32916145181476786,0.35450563204004926,0.37984981226533243,0.40519399249061294,0.43053817271589434,0.4558823529411775,0.48122653316645714,0.5013141426783481,0.5095744680851064,0.5306633291614506,0.5537546933667077,0.5597622027534417,0.580100125156445,0.6054443053817264,0.6112640801001232,0.6117021276595738,0.6073216520650817,0.5857321652065082,0.5642678347934904,0.5548811013767203,0.5362953692115147,0.5109511889862315,0.48560700876095186,0.4602628285356696,0.4372966207759692,0.4234042553191486,0.4108260325406752,0.38548185231539556,0.3601376720901124,0.3359198998748445,0.31914893617021267,0.3185231539424267,0.31195244055068816,0.28660826032540765,0.26126408010012536,0.23591989987484396,0.21057571964956256,0.18523153942428117,0.1640801001251564,0.1556320400500626,0.13579474342928677,0.11045056320400537,0.08510638297872397,0.06270337922402991,0.05050062578222825,0.03811013767209026,0.03535669586983747,0.05757196495619521,0.08291614518147661,0.108260325406758,0.1336045056320403,0.1589486858573208,0.1842928660826031,0.2096370463078845,0.23498122653316678,0.2603254067584473,0.2856695869837296,0.31101376720901097,0.33635794743429326,0.3617021276595729,0.38704630788485606,0.41239048811013745,0.43773466833541796,0.46307884856070114,0.48842302878598254,0.5137672090112639,0.5391113892365462,0.5644555694618258,0.589799749687109,0.6151439299123895,0.6404881101376709,0.6658322903629541,0.6911764705882346,0.716520650813516,0.7418648310387992,0.7672090112640806,0.7925531914893611,0.8178973717146425,0.8432415519399239,0.8685857321652062,0.8939299123904876,0.919274092615769,0.9446182728410513,0.9699624530663318,0.991989987484355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984981226533165,0.9792240300375461
